vid,uid,split,fid,exp
BY3AYOQL764_22000_32000,BY3AYOQL764_22000_32000_sheep_2,test_u,0,The object that keeps making sound at all times.
BY3AYOQL764_22000_32000,BY3AYOQL764_22000_32000_sheep_3,test_u,0,The object making a sound by bleating.
CAEGMnX65Qw_287000_297000,CAEGMnX65Qw_287000_297000_motorcycle_1,test_u,1,The object making the lowest sound.
CAEGMnX65Qw_287000_297000,CAEGMnX65Qw_287000_297000_motorcycle_2,test_u,1,The object having giant wheels.
CAEGMnX65Qw_287000_297000,CAEGMnX65Qw_287000_297000_motorcycle_3,test_u,1,The object that keeps making sound at all times.
De5YhqX0jdI_0_10000,De5YhqX0jdI_0_10000_tuba_1,test_u,0,The object making the loudest sound.
De5YhqX0jdI_0_10000,De5YhqX0jdI_0_10000_tuba_2,test_u,0,The object making a sound by being played by the man.
De5YhqX0jdI_0_10000,De5YhqX0jdI_0_10000_tuba_3,test_u,0,The object that keeps making sound at all times.
DvuXNSkGMes_6000_16000,DvuXNSkGMes_6000_16000_sheep_1,test_u,0,The object making the loudest sound.
DvuXNSkGMes_6000_16000,DvuXNSkGMes_6000_16000_sheep_2,test_u,0,The sounding object.
DvuXNSkGMes_6000_16000,DvuXNSkGMes_6000_16000_sheep_3,test_u,0,The object making a sound by baaing.
DzXVMjsZloE_0_10000,DzXVMjsZloE_0_10000_tiger_1,test_u,0,The sounding object.
DzXVMjsZloE_0_10000,DzXVMjsZloE_0_10000_tiger_2,test_u,0,The object making the loudest sound.
DzXVMjsZloE_0_10000,DzXVMjsZloE_0_10000_tiger_3,test_u,0,The first object to make a sound.
E6Qh3VTmtxU_3000_13000,E6Qh3VTmtxU_3000_13000_leopard_1,test_u,0,The object making the loudest sound.
E6Qh3VTmtxU_3000_13000,E6Qh3VTmtxU_3000_13000_leopard_2,test_u,0,The leopard lying.
E6Qh3VTmtxU_3000_13000,E6Qh3VTmtxU_3000_13000_leopard_3,test_u,0,The first object to make a sound.
E9WRPq3Xtoc_68000_78000,E9WRPq3Xtoc_68000_78000_wolf_1,test_u,0,The object volume is louder over the time.
E9WRPq3Xtoc_68000_78000,E9WRPq3Xtoc_68000_78000_wolf_2,test_u,0,The sounding object.
E9WRPq3Xtoc_68000_78000,E9WRPq3Xtoc_68000_78000_wolf_3,test_u,0,the sounding wolf
ECTWcijfAzw_595000_605000,ECTWcijfAzw_595000_605000_gun_1,test_u,0,The object that making a sound after the sounding man.
ECTWcijfAzw_595000_605000,ECTWcijfAzw_595000_605000_gun_2,test_u,0,The gun being used by a man with black hat.
ECTWcijfAzw_595000_605000,ECTWcijfAzw_595000_605000_gun_3,test_u,0,The object making the shortest sound duration.
ECTWcijfAzw_773000_783000,ECTWcijfAzw_773000_783000_gun_1,test_u,2,The object making lower sound than the men.
ECTWcijfAzw_773000_783000,ECTWcijfAzw_773000_783000_gun_2,test_u,2,The gun held by a man.
ECTWcijfAzw_773000_783000,ECTWcijfAzw_773000_783000_gun_3,test_u,1,The object making the lowest sound.
ELt6A2MeO2E_27000_37000,ELt6A2MeO2E_27000_37000_lion_1,test_u,0,The sounding object.
ELt6A2MeO2E_27000_37000,ELt6A2MeO2E_27000_37000_lion_2,test_u,0,The lion appearing through the entire video.
ELt6A2MeO2E_27000_37000,ELt6A2MeO2E_27000_37000_lion_3,test_u,0,The object that making a sound after the man.
EZ4COEsxRbs_0_10000,EZ4COEsxRbs_0_10000_leopard_1,test_u,0,The object making the loudest sound.
EZ4COEsxRbs_0_10000,EZ4COEsxRbs_0_10000_leopard_2,test_u,0,The object making the longest sound duration.
EZ4COEsxRbs_0_10000,EZ4COEsxRbs_0_10000_leopard_3,test_u,0,The first object to make a sound.
EZ4COEsxRbs_110000_120000,EZ4COEsxRbs_110000_120000_leopard_1,test_u,0,The object making a sound by roaring.
EZ4COEsxRbs_110000_120000,EZ4COEsxRbs_110000_120000_leopard_2,test_u,0,The object making the longest sound duration.
EZ4COEsxRbs_110000_120000,EZ4COEsxRbs_110000_120000_leopard_3,test_u,0,The object making the loudest sound.
EZ4COEsxRbs_35000_45000,EZ4COEsxRbs_35000_45000_leopard_1,test_u,0,The object making the loudest sound.
EZ4COEsxRbs_35000_45000,EZ4COEsxRbs_35000_45000_leopard_2,test_u,0,The object making the longest sound duration.
EZ4COEsxRbs_35000_45000,EZ4COEsxRbs_35000_45000_leopard_3,test_u,0,The sounding object.
ErxyFcNPSms_0_10000,ErxyFcNPSms_0_10000_sheep_1,test_u,0,The object making the longest sound duration.
ErxyFcNPSms_0_10000,ErxyFcNPSms_0_10000_sheep_2,test_u,0,The black and sounding sheep.
ErxyFcNPSms_0_10000,ErxyFcNPSms_0_10000_sheep_3,test_u,0,The object making the loudest sound.
F3KWGQfJ2HM_26000_36000,F3KWGQfJ2HM_26000_36000_tuba_1,test_u,3,The sounding object on the right of the piano.
F3KWGQfJ2HM_26000_36000,F3KWGQfJ2HM_26000_36000_tuba_2,test_u,3,The object making a sound by being played by the man.
F3KWGQfJ2HM_26000_36000,F3KWGQfJ2HM_26000_36000_tuba_3,test_u,3,The object making the loudest sound.
FPngHLY8Yf4_23000_33000,FPngHLY8Yf4_23000_33000_wolf_1,test_u,1,The object lying on the right of the woman.
FPngHLY8Yf4_23000_33000,FPngHLY8Yf4_23000_33000_wolf_2,test_u,0,The wolf lying on the far left.
FPngHLY8Yf4_23000_33000,FPngHLY8Yf4_23000_33000_wolf_3,test_u,1,The object on the right of the sounding woman.
FWb73pA7Xu4_7000_17000,FWb73pA7Xu4_7000_17000_lion_1,test_u,0,The object making the longest sound duration.
FWb73pA7Xu4_7000_17000,FWb73pA7Xu4_7000_17000_lion_2,test_u,0,The object making the intermittent sound.
FWb73pA7Xu4_7000_17000,FWb73pA7Xu4_7000_17000_lion_3,test_u,0,The sounding object.
FmLC0htEXVE_152000_162000,FmLC0htEXVE_152000_162000_lion_1,test_u,0,The object making the loudest sound.
FmLC0htEXVE_152000_162000,FmLC0htEXVE_152000_162000_lion_2,test_u,0,The sounding object.
FmLC0htEXVE_152000_162000,FmLC0htEXVE_152000_162000_lion_3,test_u,0,The sounding object.
FmLC0htEXVE_56000_66000,FmLC0htEXVE_56000_66000_lion_1,test_u,0,The lion lying in front of another one.
FmLC0htEXVE_56000_66000,FmLC0htEXVE_56000_66000_lion_2,test_u,0,The sounding object in front of the tree trunk.
FmLC0htEXVE_56000_66000,FmLC0htEXVE_56000_66000_lion_3,test_u,1,The lion lying behind the other one.
FqIfYMkw4cU_16000_26000,FqIfYMkw4cU_16000_26000_sheep_1,test_u,0,The sounding object.
FqIfYMkw4cU_16000_26000,FqIfYMkw4cU_16000_26000_sheep_2,test_u,0,The object making the loudest sound.
FqIfYMkw4cU_16000_26000,FqIfYMkw4cU_16000_26000_sheep_3,test_u,0,the sheep appearing through the entire video.
FsdA8xRFHsE_0_10000,FsdA8xRFHsE_0_10000_wolf_1,test_u,0,The first object to make a sound.
FsdA8xRFHsE_0_10000,FsdA8xRFHsE_0_10000_wolf_2,test_u,0,The object making the longest sound duration.
FsdA8xRFHsE_0_10000,FsdA8xRFHsE_0_10000_wolf_3,test_u,0,The object making the longest sound duration.
FzwtRoDcDDk_22000_32000,FzwtRoDcDDk_22000_32000_wolf_1,test_u,0,The object making the loudest sound.
FzwtRoDcDDk_22000_32000,FzwtRoDcDDk_22000_32000_wolf_2,test_u,0,The object having white and dark gray fur.
FzwtRoDcDDk_22000_32000,FzwtRoDcDDk_22000_32000_wolf_3,test_u,0,The sounding object in front of the other wolf.
G8cNVgg0k8Y_26000_36000,G8cNVgg0k8Y_26000_36000_emergency-car_1,test_u,0,The object making the loudest sound.
G8cNVgg0k8Y_26000_36000,G8cNVgg0k8Y_26000_36000_emergency-car_2,test_u,0,The object that keeps making sound at all times.
G8cNVgg0k8Y_26000_36000,G8cNVgg0k8Y_26000_36000_emergency-car_3,test_u,0,The sounding object on the road.
HD_SJOt9sP8_57000_67000,HD_SJOt9sP8_57000_67000_leopard_1,test_u,0,The sounding object.
HD_SJOt9sP8_57000_67000,HD_SJOt9sP8_57000_67000_leopard_2,test_u,0,The first object to make a sound.
HD_SJOt9sP8_57000_67000,HD_SJOt9sP8_57000_67000_leopard_3,test_u,0,The object making a sound by crouching and vomiting.
HZhuIUFjCKo_28000_38000,HZhuIUFjCKo_28000_38000_pig_1,test_u,0,The pig appearing through the entire video.
HZhuIUFjCKo_28000_38000,HZhuIUFjCKo_28000_38000_pig_2,test_u,0,The object making the loudest sound.
HZhuIUFjCKo_28000_38000,HZhuIUFjCKo_28000_38000_pig_3,test_u,0,The sounding object near the metal bucket.
HrZNB4Zvheo_1110000_1120000,HrZNB4Zvheo_1110000_1120000_mower_1,test_u,0,The object that keeps making sound at all times.
HrZNB4Zvheo_1110000_1120000,HrZNB4Zvheo_1110000_1120000_mower_2,test_u,0,The object making a sound by mowing.
HrZNB4Zvheo_1110000_1120000,HrZNB4Zvheo_1110000_1120000_mower_3,test_u,0,The sounding object.
Hu2QCqWLFgc_637000_647000,Hu2QCqWLFgc_637000_647000_mower_1,test_u,0,The sounding object.
Hu2QCqWLFgc_637000_647000,Hu2QCqWLFgc_637000_647000_mower_2,test_u,0,The object driven by a man.
Hu2QCqWLFgc_637000_647000,Hu2QCqWLFgc_637000_647000_mower_3,test_u,0,The object that keeps making sound at all times.
Hz5UToOYqvs_57000_67000,Hz5UToOYqvs_57000_67000_sheep_1,test_u,0,The sheep standing on the left of the man at the beginning.
Hz5UToOYqvs_57000_67000,Hz5UToOYqvs_57000_67000_sheep_2,test_u,1,The sounding object near the fence.
Hz5UToOYqvs_57000_67000,Hz5UToOYqvs_57000_67000_sheep_3,test_u,0,The first sheep appearing in the video.
ImtOOKYZtuk_0_10000,ImtOOKYZtuk_0_10000_motorcycle_1,test_u,0,The object in front of the sounding man.
ImtOOKYZtuk_0_10000,ImtOOKYZtuk_0_10000_motorcycle_2,test_u,0,The motorcycle near a man.
ImtOOKYZtuk_0_10000,ImtOOKYZtuk_0_10000_motorcycle_3,test_u,0,The motorcycle appearing through the entire video.
ImtOOKYZtuk_189000_199000,ImtOOKYZtuk_189000_199000_motorcycle_1,test_u,0,The motorcycle being pushed forward by a man.
ImtOOKYZtuk_189000_199000,ImtOOKYZtuk_189000_199000_motorcycle_2,test_u,0,The motorcycle being pushed by a man.
ImtOOKYZtuk_189000_199000,ImtOOKYZtuk_189000_199000_motorcycle_3,test_u,0,The motorcycle near the man.
JAQX39MO6x0_53000_63000,JAQX39MO6x0_53000_63000_tuba_1,test_u,0,The sounding object.
JAQX39MO6x0_53000_63000,JAQX39MO6x0_53000_63000_tuba_2,test_u,0,The object held by the man.
JAQX39MO6x0_53000_63000,JAQX39MO6x0_53000_63000_tuba_3,test_u,0,The object making a sound by being played by the man.
JLpr70M7qnY_5000_15000,JLpr70M7qnY_5000_15000_sheep_1,test_u,0,The sounding object.
JLpr70M7qnY_5000_15000,JLpr70M7qnY_5000_15000_sheep_2,test_u,0,The object making the loudest sound.
KQAR_64a35I_0_10000,KQAR_64a35I_0_10000_lion_1,test_u,0,The lion standing.
KQAR_64a35I_0_10000,KQAR_64a35I_0_10000_lion_2,test_u,0,The lion having the mane.
KQAR_64a35I_0_10000,KQAR_64a35I_0_10000_lion_3,test_u,0,The object making the longest sound duration.
KXvmc3dLn3E_720000_730000,KXvmc3dLn3E_720000_730000_truck_1,test_u,0,The object that keeps making sound at all times.
KXvmc3dLn3E_720000_730000,KXvmc3dLn3E_720000_730000_truck_2,test_u,0,The sounding object.
KXvmc3dLn3E_720000_730000,KXvmc3dLn3E_720000_730000_truck_3,test_u,0,The object making the loudest sound.
K_sv0g6DZe8_37000_47000,K_sv0g6DZe8_37000_47000_tuba_1,test_u,0,The object that keeps making sound at all times.
K_sv0g6DZe8_37000_47000,K_sv0g6DZe8_37000_47000_tuba_2,test_u,0,The object making the loudest sound.
K_sv0g6DZe8_37000_47000,K_sv0g6DZe8_37000_47000_tuba_3,test_u,0,The sounding object.
K_wKxULpbgk_1000_11000,K_wKxULpbgk_1000_11000_truck_1,test_u,0,The truck moving.
K_wKxULpbgk_1000_11000,K_wKxULpbgk_1000_11000_truck_2,test_u,0,The first object to make a sound.
K_wKxULpbgk_1000_11000,K_wKxULpbgk_1000_11000_truck_3,test_u,0,The sounding object.
KhQGo2IdA9s_1000_11000,KhQGo2IdA9s_1000_11000_wolf_1,test_u,0,The sounding object.
KhQGo2IdA9s_1000_11000,KhQGo2IdA9s_1000_11000_wolf_2,test_u,0,The object making the longest sound duration.
KhQGo2IdA9s_1000_11000,KhQGo2IdA9s_1000_11000_wolf_3,test_u,0,The first object to make a sound.
L1ibu6eM2c0_60000_70000,L1ibu6eM2c0_60000_70000_lion_1,test_u,0,The sounding object.
L1ibu6eM2c0_60000_70000,L1ibu6eM2c0_60000_70000_lion_2,test_u,0,The sounding object.
L1ibu6eM2c0_60000_70000,L1ibu6eM2c0_60000_70000_lion_3,test_u,0,The object making a sound by roaring.
LV0Z0xiAknk_3000_13000,LV0Z0xiAknk_3000_13000_leopard_1,test_u,0,The leopard walking.
LV0Z0xiAknk_3000_13000,LV0Z0xiAknk_3000_13000_leopard_2,test_u,0,The walking leopard.
LV0Z0xiAknk_3000_13000,LV0Z0xiAknk_3000_13000_leopard_3,test_u,0,The object walking.
LitaFzObEEk_5000_15000,LitaFzObEEk_5000_15000_baby_1,test_u,0,The object making a sound by laughing.
LitaFzObEEk_5000_15000,LitaFzObEEk_5000_15000_baby_2,test_u,0,The object making the longest sound duration.
LitaFzObEEk_5000_15000,LitaFzObEEk_5000_15000_baby_3,test_u,0,The object that keeps making sound at all times.
LitaFzObEEk_5000_15000,LitaFzObEEk_5000_15000_couch_1,test_u,1,The object behind the sounding baby.
LitaFzObEEk_5000_15000,LitaFzObEEk_5000_15000_couch_2,test_u,1,The object behind the sounding baby.
LitaFzObEEk_5000_15000,LitaFzObEEk_5000_15000_couch_3,test_u,1,The object on the right of the sounding baby.
LnhqofnK8j4_0_10000,LnhqofnK8j4_0_10000_wolf_1,test_u,0,The sounding object on the snow.
LnhqofnK8j4_0_10000,LnhqofnK8j4_0_10000_wolf_2,test_u,0,The object making a sound by roaring.
LnhqofnK8j4_0_10000,LnhqofnK8j4_0_10000_wolf_3,test_u,0,The sounding object.
LvdwLp6JWNM_3000_13000,LvdwLp6JWNM_3000_13000_wolf_1,test_u,0,The object making the shortest sound duration.
LvdwLp6JWNM_3000_13000,LvdwLp6JWNM_3000_13000_wolf_2,test_u,0,The first object to make a sound.
LvdwLp6JWNM_3000_13000,LvdwLp6JWNM_3000_13000_wolf_3,test_u,0,The moving wolf.
MDHqWp129tQ_5000_15000,MDHqWp129tQ_5000_15000_emergency-car_1,test_u,0,The sounding object.
MDHqWp129tQ_5000_15000,MDHqWp129tQ_5000_15000_emergency-car_2,test_u,0,The object making a sound by creating siren sounds.
MDHqWp129tQ_5000_15000,MDHqWp129tQ_5000_15000_emergency-car_3,test_u,0,The object making the loudest sound.
MF-gcxj4hNQ_95000_105000,MF-gcxj4hNQ_95000_105000_motorcycle_1,test_u,2,The object on the right of the sounding man.
MF-gcxj4hNQ_95000_105000,MF-gcxj4hNQ_95000_105000_motorcycle_2,test_u,1,The object on the left of the sounding man.
MF-gcxj4hNQ_95000_105000,MF-gcxj4hNQ_95000_105000_motorcycle_3,test_u,1,The motorcycle on the left of a man.
MFHtIjM-Sdo_0_10000,MFHtIjM-Sdo_0_10000_wolf_1,test_u,1,The wolf on the left.
MFHtIjM-Sdo_0_10000,MFHtIjM-Sdo_0_10000_wolf_2,test_u,0,The object standing on the right.
MFHtIjM-Sdo_0_10000,MFHtIjM-Sdo_0_10000_wolf_3,test_u,0,The sounding object on the right of the another wolf.
Mivqxr0RS8w_18000_28000,Mivqxr0RS8w_18000_28000_baby_1,test_u,0,The baby holding the vacuum cleaner.
Mivqxr0RS8w_18000_28000,Mivqxr0RS8w_18000_28000_baby_2,test_u,0,The object making a sound by holding and using the vacuum cleaner.
Mivqxr0RS8w_18000_28000,Mivqxr0RS8w_18000_28000_baby_3,test_u,0,The object making a sound by playing the vacuum cleaner.
Mivqxr0RS8w_18000_28000,Mivqxr0RS8w_18000_28000_vacuum-cleaner_1,test_u,1,The object making the loudest sound.
Mivqxr0RS8w_18000_28000,Mivqxr0RS8w_18000_28000_vacuum-cleaner_2,test_u,1,The object that keeps making sound at all times.
Mivqxr0RS8w_18000_28000,Mivqxr0RS8w_18000_28000_vacuum-cleaner_3,test_u,1,The object making the longest sound duration.
NF28vE2RTpw_6000_16000,NF28vE2RTpw_6000_16000_leopard_1,test_u,0,The object rhythm is faster over the time.
NF28vE2RTpw_6000_16000,NF28vE2RTpw_6000_16000_leopard_2,test_u,0,The object volume is louder over the time.
NF28vE2RTpw_6000_16000,NF28vE2RTpw_6000_16000_leopard_3,test_u,0,The sounding object.
NjYf4_zryRI_1000_11000,NjYf4_zryRI_1000_11000_lion_1,test_u,0,The first object to make a sound.
NjYf4_zryRI_1000_11000,NjYf4_zryRI_1000_11000_lion_2,test_u,0,The object that keeps making sound at all times.
NjYf4_zryRI_1000_11000,NjYf4_zryRI_1000_11000_lion_3,test_u,0,The object making the longest sound duration.
NwISV0dGIQE_330000_340000,NwISV0dGIQE_330000_340000_lion_1,test_u,0,The object making a sound by roaring.
NwISV0dGIQE_330000_340000,NwISV0dGIQE_330000_340000_lion_2,test_u,0,The object walking.
NwISV0dGIQE_330000_340000,NwISV0dGIQE_330000_340000_lion_3,test_u,0,The first object to make a sound.
NwUomxbStjs_0_10000,NwUomxbStjs_0_10000_baby_1,test_u,0,The baby laughing.
NwUomxbStjs_0_10000,NwUomxbStjs_0_10000_baby_2,test_u,0,The object making a sound by laughing.
NwUomxbStjs_0_10000,NwUomxbStjs_0_10000_baby_3,test_u,0,The sounding object on the left of the cat.
NwUomxbStjs_0_10000,NwUomxbStjs_0_10000_cat_1,test_u,1,The cat near the table.
NwUomxbStjs_0_10000,NwUomxbStjs_0_10000_cat_2,test_u,1,The cat on the right of the sounding baby.
NwUomxbStjs_0_10000,NwUomxbStjs_0_10000_cat_3,test_u,1,The object making a sound by tapping tape measure.
NzJp2eh20Kk_0_10000,NzJp2eh20Kk_0_10000_leopard_1,test_u,0,The first object to make a sound.
NzJp2eh20Kk_0_10000,NzJp2eh20Kk_0_10000_leopard_2,test_u,0,The object making the loudest sound.
NzJp2eh20Kk_0_10000,NzJp2eh20Kk_0_10000_leopard_3,test_u,0,The object making a sound by roaring.
NzJp2eh20Kk_17000_27000,NzJp2eh20Kk_17000_27000_leopard_1,test_u,0,The first object to make a sound.
NzJp2eh20Kk_17000_27000,NzJp2eh20Kk_17000_27000_leopard_2,test_u,0,The object making the longest sound duration.
NzJp2eh20Kk_17000_27000,NzJp2eh20Kk_17000_27000_leopard_3,test_u,0,The object making a sound by roaring.
ODtzRJgFZSU_0_10000,ODtzRJgFZSU_0_10000_leopard_1,test_u,0,The object making the loudest sound.
ODtzRJgFZSU_0_10000,ODtzRJgFZSU_0_10000_leopard_2,test_u,0,The object making the longest sound duration.
ODtzRJgFZSU_0_10000,ODtzRJgFZSU_0_10000_leopard_3,test_u,0,The sounding object.
OEe6c3KIUB4_45000_55000,OEe6c3KIUB4_45000_55000_motorcycle_1,test_u,1,motorcycle.
OEe6c3KIUB4_45000_55000,OEe6c3KIUB4_45000_55000_motorcycle_2,test_u,1,The last object to make a sound.
OEe6c3KIUB4_45000_55000,OEe6c3KIUB4_45000_55000_motorcycle_3,test_u,1,The object driven by the man.
OTWpW5pz_mU_8000_18000,OTWpW5pz_mU_8000_18000_tuba_1,test_u,0,The object making a sound by being played by the man.
OTWpW5pz_mU_8000_18000,OTWpW5pz_mU_8000_18000_tuba_2,test_u,0,The sounding object.
OTWpW5pz_mU_8000_18000,OTWpW5pz_mU_8000_18000_tuba_3,test_u,0,The first object to make a sound.
OX6T2z4P9fA_23000_33000,OX6T2z4P9fA_23000_33000_mower_1,test_u,0,The object making the loudest sound.
OX6T2z4P9fA_23000_33000,OX6T2z4P9fA_23000_33000_mower_2,test_u,0,The sounding object.
OX6T2z4P9fA_23000_33000,OX6T2z4P9fA_23000_33000_mower_3,test_u,0,The object operated by the man.
Oqol-yj-Q90_114000_124000,Oqol-yj-Q90_114000_124000_leopard_1,test_u,0,The object making the loudest sound.
Oqol-yj-Q90_114000_124000,Oqol-yj-Q90_114000_124000_leopard_2,test_u,0,The spotted leopard.
Oqol-yj-Q90_114000_124000,Oqol-yj-Q90_114000_124000_leopard_3,test_u,0,The object making a sound by coughing.
Oqol-yj-Q90_47000_57000,Oqol-yj-Q90_47000_57000_leopard_1,test_u,0,The sounding object.
Oqol-yj-Q90_47000_57000,Oqol-yj-Q90_47000_57000_leopard_2,test_u,0,The object making the loudest sound.
Oqol-yj-Q90_47000_57000,Oqol-yj-Q90_47000_57000_leopard_3,test_u,0,The object making a sound by roaring.
Oqol-yj-Q90_9000_19000,Oqol-yj-Q90_9000_19000_leopard_1,test_u,0,The first object to make a sound.
Oqol-yj-Q90_9000_19000,Oqol-yj-Q90_9000_19000_leopard_2,test_u,0,The object that making a sound before the man.
Oqol-yj-Q90_9000_19000,Oqol-yj-Q90_9000_19000_leopard_3,test_u,0,The object making the loudest sound.
Oqol-yj-Q90_98000_108000,Oqol-yj-Q90_98000_108000_leopard_1,test_u,0,The first object to make a sound.
Oqol-yj-Q90_98000_108000,Oqol-yj-Q90_98000_108000_leopard_2,test_u,0,The sounding object.
Oqol-yj-Q90_98000_108000,Oqol-yj-Q90_98000_108000_leopard_3,test_u,0,The leopard lying on the ground.
PYP-r0nvbFk_55000_65000,PYP-r0nvbFk_55000_65000_sheep_1,test_u,0,The object that making a sound before the woman.
PYP-r0nvbFk_55000_65000,PYP-r0nvbFk_55000_65000_sheep_2,test_u,0,The sheep running close.
PYP-r0nvbFk_55000_65000,PYP-r0nvbFk_55000_65000_sheep_3,test_u,0,The first object to make a sound.
PcdKAvd51l0_41000_51000,PcdKAvd51l0_41000_51000_truck_1,test_u,0,The sounding object.
PcdKAvd51l0_41000_51000,PcdKAvd51l0_41000_51000_truck_2,test_u,0,The object that keeps making sound at all times.
PcdKAvd51l0_41000_51000,PcdKAvd51l0_41000_51000_truck_3,test_u,0,The object making the loudest sound.
PwazdGn6ldc_24000_34000,PwazdGn6ldc_24000_34000_pig_1,test_u,0,The object that keeps making sound at all times.
PwazdGn6ldc_24000_34000,PwazdGn6ldc_24000_34000_pig_2,test_u,0,The sounding object.
PwazdGn6ldc_24000_34000,PwazdGn6ldc_24000_34000_pig_3,test_u,0,The sounding object on the grass.
PxXx1BUtLT4_46000_56000,PxXx1BUtLT4_46000_56000_truck_1,test_u,0,The object making the loudest sound.
PxXx1BUtLT4_46000_56000,PxXx1BUtLT4_46000_56000_truck_2,test_u,0,The sounding object on the road.
PxXx1BUtLT4_46000_56000,PxXx1BUtLT4_46000_56000_truck_3,test_u,0,The object that keeps making sound at all times.
